Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Marital status_encoded,Application mode_encoded,Target_encoded,Application order_encoded,Previous qualification_encoded,Nationality_encoded,Mother's qualification_encoded,Father's qualification_encoded,Mother's occupation_encoded,Father's occupation_encoded,Course_encoded,Curricular units 1st sem (credited)_encoded,Curricular units 1st sem (enrolled)_encoded,Curricular units 1st sem (evaluations)_encoded,Curricular units 1st sem (approved)_encoded,Curricular units 1st sem (without evaluations)_encoded,Curricular units 2nd sem (credited)_encoded,Curricular units 2nd sem (enrolled)_encoded,Curricular units 2nd sem (evaluations)_encoded,Curricular units 2nd sem (approved)_encoded,Curricular units 2nd sem (without evaluations)_encoded,Age at enrollment_encoded,Previous qualification (grade)_encoded,Admission grade_encoded,Unemployment rate_encoded,Inflation rate_encoded,GDP_encoded,Curricular units 1st sem (grade)_encoded,Curricular units 2nd sem (grade)_encoded,Total curricular units (credited),Total curricular units (enrolled),Total curricular units (evaluations),Total curricular units (approved),Average curricular units grade,Total curricular units (without evaluations),Average curricular units grade_encoded
1,1,2,9085,1,1,144.0,1,1,19,4,10,132.1,1,0,0,1,0,1,19,0,0,5,10,3,12.67,1,0,5,7,3,13.0,0,12.7,3.7,-1.7,Graduate,0,0,2,2,0,0,0,13,4,10,5,0,5,10,3,1,0,5,7,3,0,-0.562167955812708,0.8634885494451889,0.3537121484538032,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.4189763822914288,0.5316077956983942,0,10,17,6,12.835,1,0.49802364212849975
1,1,5,9500,1,1,122.0,1,37,3,9,2,116.8,1,0,0,1,0,0,20,0,0,7,8,6,13.27,0,0,8,8,7,14.47,0,13.9,-0.3,0.79,Graduate,0,0,2,5,0,0,21,2,9,2,11,0,7,8,6,0,0,8,8,7,0,-0.4303628237699172,-0.8048412577874374,-0.702891126808446,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.5428634966690383,0.813745058786963,0,15,16,13,13.870000000000001,0,0.712843276987275
1,1,1,9991,0,1,143.0,1,19,37,5,8,135.0,0,0,0,1,0,1,20,0,0,5,5,5,12.4,0,0,5,6,5,12.83,0,10.8,1.4,1.74,Graduate,0,0,2,1,0,0,12,26,5,8,16,0,5,5,5,0,0,5,6,5,0,-0.4303628237699172,0.7876553763891605,0.5539833574904391,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.3632271808215047,0.4989796768378114,0,10,11,10,12.615,0,0.45236149752083726
1,44,1,9085,1,39,150.0,1,38,1,5,5,150.0,0,0,0,1,0,0,20,0,0,5,10,2,14.5,1,0,5,7,4,11.25,0,12.7,3.7,-1.7,Enrolled,0,14,1,1,13,0,22,0,5,5,5,0,5,10,2,1,0,5,7,4,0,-0.4303628237699172,1.3184875877813598,1.5898689214730366,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.7968320811431379,0.1957301015453363,0,10,17,6,12.875,1,0.5063258502389837
1,1,3,9238,1,1,124.0,1,19,1,7,10,116.0,1,0,1,1,0,0,19,0,0,6,7,0,0.0,0,0,5,5,0,0.0,0,13.9,-0.3,0.79,Dropout,0,0,0,3,0,0,12,0,7,10,9,0,6,7,0,0,0,5,5,0,0,-0.562167955812708,-0.6531749116753804,-0.7581383568875176,0.8762220667652447,-1.1052215545807416,0.347199421388147,-2.1971065163157584,-1.963483646581465,0,11,12,0,0.0,0,-2.165947385323075
1,1,1,9773,1,1,156.0,1,3,3,123,122,155.0,0,0,0,1,0,0,18,0,0,6,7,6,14.29,0,0,6,8,6,13.25,0,8.9,1.4,3.51,Graduate,0,0,2,1,0,0,2,2,14,19,14,0,6,7,6,0,0,6,8,6,0,-0.6939730878554988,1.7734866261175306,1.935164109467236,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.7534715911109744,0.5795903234345454,0,12,15,12,13.77,0,0.6920877567110645
1,1,1,9085,1,1,142.0,1,38,38,9,10,127.0,1,0,0,1,0,0,18,0,0,5,7,3,12.33,0,0,5,9,5,12.6,0,10.8,1.4,1.74,Graduate,0,0,2,1,0,0,22,27,9,10,5,0,5,7,3,0,0,5,9,5,0,-0.6939730878554988,0.7118222033331321,0.0015110566997204,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.3487736841441168,0.4548357513205524,0,10,16,8,12.465,0,0.421228217106522
1,17,1,9500,1,1,142.0,1,38,37,9,8,130.8,1,0,0,1,0,1,19,0,0,7,10,6,12.58,0,0,8,8,7,12.67,0,13.9,-0.3,0.79,Graduate,0,7,2,1,0,0,22,26,9,8,11,0,7,10,6,0,0,8,8,7,0,-0.562167955812708,0.7118222033331321,0.2639353995753126,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.4003933151347874,0.4682708590866747,0,15,18,13,12.625,0,0.45443704954845826
1,1,6,9500,1,1,126.0,1,12,37,5,9,121.8,1,0,0,1,0,0,19,0,0,7,8,6,13.73,0,0,8,10,7,13.77,0,12.4,0.5,1.79,Dropout,0,0,0,6,0,0,9,26,5,9,11,0,7,8,6,0,0,8,10,7,0,-0.562167955812708,-0.5015085655633235,-0.3575959388142468,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.6378436176918725,0.6793939811257397,0,15,18,13,13.75,0,0.6879366526558226
1,39,1,9003,1,19,133.1,1,37,37,9,4,140.0,0,0,0,1,1,0,43,0,0,6,8,6,12.88,0,0,6,14,5,12.14,0,16.2,0.3,-0.92,Enrolled,0,11,1,1,11,0,21,26,9,4,3,0,6,8,6,0,0,6,14,5,0,2.6011552132142715,0.0369069631344782,0.8992785454846383,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,0.4623368723235924,0.3665479002860344,0,12,22,11,12.510000000000002,0,0.4305682012308169
2,42,1,9070,1,1,170.0,1,37,25,0,4,148.5,0,0,0,1,1,0,47,0,8,10,14,8,14.62,0,5,7,7,5,13.4,0,9.4,-0.8,-3.12,Dropout,1,12,0,1,0,0,21,16,0,4,4,8,10,14,8,0,5,7,7,5,0,3.1283757413854345,2.8351510489019294,1.486280365074777,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.8216095040186596,0.6083798400762361,13,17,21,13,14.01,0,0.741901005373969
1,42,1,9147,1,1,130.0,1,34,34,99,99,109.8,1,0,0,0,1,0,23,0,0,3,3,0,0.0,0,0,2,2,0,0.0,0,7.6,2.6,0.32,Dropout,0,12,0,1,0,0,18,23,12,12,8,0,3,3,0,0,0,2,2,0,0,-0.0349474276415447,-0.1981758733392096,-1.1863043900003247,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,5,5,0,0.0,0,-2.165947385323075
1,1,1,9238,1,1,133.0,41,19,19,9,9,119.7,1,0,1,1,0,1,19,1,0,6,8,6,12.67,0,0,6,7,6,12.67,0,8.9,1.4,3.51,Graduate,0,0,2,1,0,13,12,13,9,9,9,0,6,8,6,0,0,6,7,6,0,-0.562167955812708,0.0293236458288757,-0.5026199177718101,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.4189763822914288,0.4682708590866747,0,12,15,12,12.67,0,0.4637770336727528
1,42,1,9500,1,1,122.0,1,3,3,2,2,122.0,1,0,0,1,0,0,20,0,0,8,11,6,12.49,0,0,8,11,6,12.49,0,12.7,3.7,-1.7,Graduate,0,12,2,1,0,0,2,2,2,2,11,0,8,11,6,0,0,8,11,6,0,-0.4303628237699172,-0.8048412577874374,-0.3437841312944786,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.381810247978146,0.4337234391166459,0,16,22,12,12.49,0,0.4264170971755746
1,1,1,171,1,1,138.0,1,1,3,4,4,147.5,1,0,0,1,0,1,19,0,6,12,12,12,13.67,0,4,11,12,11,14.17,0,8.9,1.4,3.51,Graduate,0,0,2,1,0,0,0,2,4,4,1,6,12,12,12,0,4,11,12,11,0,-0.562167955812708,0.4084895111090181,1.417221327475937,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.6254549062541114,0.7561660255035816,10,23,24,23,13.92,0,0.7232210371253799
1,17,1,9085,1,1,163.0,14,37,37,9,9,150.8,1,0,0,1,0,0,19,1,0,6,13,6,16.0,0,0,6,8,6,14.5,0,15.5,2.8,-4.06,Graduate,0,7,2,1,0,5,21,26,9,9,5,0,6,13,6,0,0,6,8,6,0,-0.562167955812708,2.30431883750973,1.645116151552109,1.476924272807967,1.1370048489905784,-1.7896667428492534,1.1065498670871616,0.819502962115301,0,12,21,12,15.25,0,0.999269456798975
1,44,1,9085,1,39,150.0,1,19,37,4,7,150.0,1,0,0,1,0,0,19,0,2,6,8,6,14.14,0,1,6,7,6,13.0,0,13.9,-0.3,0.79,Graduate,0,14,2,1,13,0,12,26,4,7,5,2,6,8,6,0,1,6,7,6,0,-0.562167955812708,1.3184875877813598,1.5898689214730366,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.7224998125165722,0.5316077956983942,3,12,15,12,13.57,0,0.6505767161586443
1,39,1,8014,0,19,133.1,1,19,19,144,141,131.5,0,0,1,1,0,1,39,0,0,6,9,6,11.83,0,0,6,9,4,13.75,0,11.1,0.6,2.02,Graduate,0,11,2,1,11,0,12,13,21,26,2,0,6,9,6,0,0,6,9,4,0,2.073934685043108,0.0369069631344782,0.3122767258944997,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.2455344221627755,0.6755553789068477,0,12,18,10,12.79,0,0.4886836580042048
1,1,1,9070,1,1,144.0,1,1,1,3,5,127.2,1,0,0,1,0,1,20,0,0,6,6,6,12.67,0,0,6,8,6,13.0,0,10.8,1.4,1.74,Graduate,0,0,2,1,0,0,0,0,3,5,4,0,6,6,6,0,0,6,8,6,0,-0.4303628237699172,0.8634885494451889,0.0153228642194886,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.4189763822914288,0.5316077956983942,0,12,14,12,12.835,0,0.49802364212849975
1,17,1,9070,1,1,118.0,1,38,19,9,3,111.0,1,0,0,1,0,0,21,0,0,6,6,6,12.5,0,0,6,6,6,12.67,0,7.6,2.6,0.32,Graduate,0,7,2,1,0,0,22,13,9,3,4,0,6,6,6,0,0,6,6,6,0,-0.2985576917271264,-1.1081739500115513,-1.1034335448817167,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.3838750332177728,0.4682708590866747,0,12,12,12,12.585,0,0.4461348414379744
1,43,5,9238,1,1,101.0,24,37,19,9,7,119.9,1,0,1,0,0,0,22,1,5,11,16,9,10.89,0,2,10,20,4,11.25,1,9.4,-0.8,-3.12,Graduate,0,13,2,5,0,9,21,13,9,7,9,5,11,16,9,0,2,10,20,4,1,-0.1667525596843355,-2.397337891964036,-0.4888081102520419,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.0514446096378541,0.1957301015453363,7,21,36,13,11.07,1,0.1316887092533903
1,1,2,9773,1,1,133.0,1,19,38,5,0,133.7,1,0,0,1,0,0,19,0,0,6,11,1,13.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,2,0,0,12,27,5,0,14,0,6,11,1,0,0,5,10,0,0,-0.562167955812708,0.0293236458288757,0.4642066086119465,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.4871142951991141,-1.963483646581465,0,11,21,1,6.5,0,-0.8168385673694142
1,17,1,9670,1,1,133.1,1,1,19,141,114,140.0,1,0,0,1,0,0,22,0,0,6,6,6,15.17,0,0,6,6,6,16.0,0,13.9,-0.3,0.79,Graduate,0,7,2,1,0,0,0,13,19,17,13,0,6,6,6,0,0,6,6,6,0,-0.1667525596843355,0.0369069631344782,0.8992785454846383,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.9351726921981351,1.107398128532208,0,12,12,12,15.585,0,1.0688004497242791
1,5,2,9853,1,1,124.0,1,19,19,3,3,113.9,1,0,0,1,0,1,19,0,0,6,8,6,12.67,0,0,6,7,6,12.0,0,12.7,3.7,-1.7,Graduate,0,2,2,2,0,0,12,13,3,3,15,0,6,8,6,0,0,6,7,6,0,-0.562167955812708,-0.6531749116753804,-0.9031623358450808,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.4189763822914288,0.3396776847537897,0,12,15,12,12.335,0,0.39424604074744896
1,1,1,171,1,1,127.0,1,37,38,9,9,120.7,1,0,1,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,1,0,0,21,27,9,9,1,0,0,0,0,0,0,0,0,0,0,-0.6939730878554988,-0.425675392507295,-0.4335608801729703,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
5,39,1,9147,1,1,133.1,1,19,19,9,9,119.8,0,0,0,1,1,0,26,0,0,5,9,5,12.0,0,0,5,5,5,10.2,0,11.1,0.6,2.02,Enrolled,4,11,1,1,0,0,12,13,9,9,8,0,5,9,5,0,0,5,5,5,0,0.3604679684868276,0.0369069631344782,-0.4957140140119265,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.2806357712364316,-0.0057965149464985,0,10,14,10,11.1,0,0.1379153653362532
1,39,1,9991,0,1,110.0,1,37,37,9,9,121.8,0,0,0,0,1,0,36,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,0,11,0,1,0,0,21,26,9,9,16,0,5,5,0,0,0,5,5,0,0,1.6785192889147356,-1.714839334459779,-0.3575959388142468,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-2.1971065163157584,-1.963483646581465,0,10,10,0,0.0,0,-2.165947385323075
1,18,1,171,1,1,110.0,1,19,2,5,5,117.7,1,0,1,1,1,1,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,0,8,2,1,0,0,12,1,5,5,1,0,0,0,0,0,0,0,0,0,0,-0.4303628237699172,-1.714839334459779,-0.6407379929694897,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
2,39,1,9147,1,1,160.0,1,37,37,9,7,110.0,0,0,0,1,1,0,30,0,0,5,8,2,11.0,0,0,5,6,4,11.5,0,15.5,2.8,-4.06,Dropout,1,11,0,1,0,0,21,26,9,7,8,0,5,8,2,0,0,5,6,4,0,0.8876884966579909,2.076819318341645,-1.1724925824805563,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.074157247273749,0.2437126292814874,0,10,14,6,11.25,0,0.16904864575056852
1,43,1,9003,1,1,120.0,1,1,1,4,10,134.4,0,0,0,1,1,0,24,0,0,6,7,6,15.71,0,0,6,10,6,15.9,0,15.5,2.8,-4.06,Dropout,0,13,0,1,0,0,0,0,4,10,3,0,6,7,6,0,0,6,10,6,0,0.096857704401246,-0.9565076038994944,0.5125479349311356,1.476924272807967,1.1370048489905784,-1.7896667428492534,1.0466710951379838,1.0882051174377474,0,12,17,12,15.805,0,1.1144625943319413
1,1,1,9147,1,1,133.1,1,34,34,0,0,125.3,0,0,0,1,1,0,26,0,11,15,15,11,10.82,0,12,14,15,11,11.64,1,7.6,2.6,0.32,Dropout,0,0,0,1,0,0,18,23,0,0,8,11,15,15,11,0,12,14,15,11,1,0.3604679684868276,0.0369069631344782,-0.1158893072183074,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.0369911129604662,0.2705828448137322,23,29,30,22,11.23,1,0.16489754169532658
1,1,1,9147,1,1,132.0,1,19,38,9,7,119.1,0,0,0,0,1,0,19,0,0,5,16,1,12.0,0,0,5,6,0,0.0,0,13.9,-0.3,0.79,Dropout,0,0,0,1,0,0,12,27,9,7,8,0,5,16,1,0,0,5,6,0,0,-0.562167955812708,-0.0465095272271526,-0.5440553403311146,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.2806357712364316,-1.963483646581465,0,10,22,1,6.0,0,-0.9206161687504649
5,39,1,9238,1,1,130.0,1,19,38,9,10,146.0,0,0,0,1,1,0,34,0,0,6,8,5,12.6,0,0,6,11,4,11.25,0,12.4,0.5,1.79,Graduate,4,11,2,1,0,0,12,27,9,10,9,0,6,8,5,0,0,6,11,4,0,1.414909024829154,-0.1981758733392096,1.3136327710776772,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.404522885614041,0.1957301015453363,0,12,19,9,11.925,0,0.3091484076149873
1,43,1,9130,1,1,130.0,1,1,1,1,1,130.0,1,0,0,1,1,0,33,0,0,5,12,1,13.0,2,0,5,7,3,14.0,0,9.4,-0.8,-3.12,Enrolled,0,13,1,1,0,0,0,0,1,1,7,0,5,12,1,2,0,5,7,3,0,1.2831038927863632,-0.1981758733392096,0.2086881694962399,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.4871142951991141,0.7235379066429988,0,10,19,4,13.5,2,0.6360478519652972
1,17,6,9147,1,1,129.0,1,19,1,9,4,122.0,1,0,0,1,1,0,19,0,0,5,8,5,11.6,1,0,5,10,4,10.75,0,9.4,-0.8,-3.12,Graduate,0,7,2,6,0,0,12,0,9,4,8,0,5,8,5,1,0,5,10,4,0,-0.562167955812708,-0.2740090463952381,-0.3437841312944786,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.1980443616513585,0.099765046073034,0,10,18,9,11.175,1,0.15348200554341107
1,17,5,9119,1,1,130.0,1,19,1,4,5,118.1,1,0,1,0,1,0,26,0,0,5,11,1,10.0,0,0,5,14,1,11.0,0,8.9,1.4,3.51,Dropout,0,7,0,5,0,0,12,0,4,5,6,0,5,11,1,0,0,5,14,1,0,0.3604679684868276,-0.1981758733392096,-0.6131143779299544,-1.0009723271182625,0.1243864731841758,1.545606837207885,-0.1323212766889334,0.1477475738091851,0,10,25,2,10.5,0,0.01338224367899232
1,39,1,9670,1,1,140.0,1,38,37,7,7,105.2,0,0,0,1,1,0,29,0,0,6,7,1,14.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,0,11,0,1,0,0,22,26,7,7,13,0,6,7,1,0,0,6,6,0,0,0.7558833646152,0.5601558572210751,-1.5039759629549876,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,0.6935928191617966,-1.963483646581465,0,12,13,1,7.0,0,-0.7130609659883633
1,17,5,9119,1,1,131.0,1,19,37,9,7,123.3,1,0,0,1,1,1,19,0,0,5,9,5,12.6,0,0,5,8,2,12.5,0,8.9,1.4,3.51,Dropout,0,7,0,5,0,0,12,26,9,7,6,0,5,9,5,0,0,5,8,2,0,-0.562167955812708,-0.1223427002831811,-0.2540073824159871,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.404522885614041,0.4356427402260919,0,10,17,7,12.55,0,0.4388704093413008
1,17,1,171,1,1,129.0,1,1,1,9,9,124.8,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0,7,0,1,0,0,0,0,9,9,1,0,0,0,0,0,0,0,0,0,0,-0.6939730878554988,-0.2740090463952381,-0.1504188260177273,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
1,39,1,9991,0,19,133.1,1,19,37,9,9,149.4,0,0,0,0,1,0,29,0,0,5,11,2,11.33,0,0,5,9,1,12.0,0,11.1,0.6,2.02,Dropout,0,11,0,1,11,0,12,26,9,9,16,0,5,11,2,0,0,5,9,1,0,0.7558833646152,0.0369069631344782,1.5484334989137332,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.1422951601814343,0.3396776847537897,0,10,20,3,11.665,0,0.25518405489684054
1,43,1,9254,1,1,112.0,1,37,37,9,9,108.5,0,0,0,1,1,0,21,0,0,6,6,6,12.67,0,0,6,7,5,11.4,0,9.4,-0.8,-3.12,Graduate,0,13,2,1,0,0,21,26,9,9,10,0,6,6,6,0,0,6,7,5,0,-0.2985576917271264,-1.563172988347722,-1.2760811388788165,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.4189763822914288,0.224519618187027,0,12,13,11,12.035,0,0.3319794799188183
1,17,1,9254,1,1,119.0,1,1,1,4,10,125.0,0,0,0,1,1,0,19,0,0,6,7,5,10.8,0,0,6,10,2,10.5,0,10.8,1.4,1.74,Enrolled,0,7,1,1,0,0,0,0,4,10,10,0,6,7,5,0,0,6,10,2,0,-0.562167955812708,-1.0323407769555228,-0.1366070184979592,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.0328615424812127,0.0517825183368829,0,12,17,7,10.65,0,0.04451552409330763
1,1,1,9500,1,1,133.1,1,38,38,5,10,101.0,0,0,0,1,1,0,20,0,0,7,14,5,12.88,0,0,8,15,7,11.86,0,15.5,2.8,-4.06,Graduate,0,0,2,1,0,0,22,27,5,10,11,0,7,14,5,0,0,8,15,7,0,-0.4303628237699172,0.0369069631344782,-1.7940239208701152,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.4623368723235924,0.3128074692215449,0,15,29,12,12.370000000000001,0,0.40151047284412256
1,1,1,9085,1,1,123.0,1,3,1,2,5,112.9,0,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,1,0,0,2,0,2,5,5,0,5,5,0,0,0,5,5,0,0,-0.6939730878554988,-0.7290080847314089,-0.9722213734439208,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,10,10,0,0.0,0,-2.165947385323075
1,17,3,9070,1,1,131.0,1,38,37,5,5,120.2,1,0,0,1,1,0,18,0,0,6,6,6,12.83,0,0,6,8,5,11.4,0,15.5,2.8,-4.06,Enrolled,0,7,1,3,0,0,22,26,5,5,4,0,6,6,6,0,0,6,8,5,0,-0.6939730878554988,-0.1223427002831811,-0.4680903989723902,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.452012946125458,0.224519618187027,0,12,14,11,12.115,0,0.34858389613978646
1,1,1,9147,1,1,120.0,1,34,34,99,99,111.6,0,0,1,1,1,1,21,0,0,5,5,5,12.6,0,0,5,9,3,12.83,0,10.8,1.4,1.74,Enrolled,0,0,1,1,0,0,18,23,12,12,8,0,5,5,5,0,0,5,9,3,0,-0.2985576917271264,-0.9565076038994944,-1.0619981223224133,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.404522885614041,0.4989796768378114,0,10,14,8,12.715,0,0.4731170177970474
1,1,1,9147,1,1,125.0,1,1,1,4,2,134.1,1,0,0,1,1,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,0,0,0,1,0,0,0,0,4,2,8,0,5,0,0,0,0,5,0,0,0,-0.4303628237699172,-0.577341738619352,0.4918302236514829,-1.0009723271182625,0.1243864731841758,1.545606837207885,-2.1971065163157584,-1.963483646581465,0,10,0,0,0.0,0,-2.165947385323075
1,39,1,9119,1,1,133.1,1,37,37,9,9,101.6,0,0,0,1,1,1,30,0,0,5,11,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,0,11,0,1,0,0,21,26,9,9,6,0,5,11,0,0,0,5,5,0,0,0.8876884966579909,0.0369069631344782,-1.7525884983108115,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-2.1971065163157584,-1.963483646581465,0,10,16,0,0.0,0,-2.165947385323075
1,18,2,9670,1,1,121.0,1,37,38,4,1,111.9,1,0,0,1,1,0,19,0,0,6,6,6,14.17,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,Graduate,0,8,2,2,0,0,21,27,4,1,13,0,6,6,6,0,0,6,6,6,0,-0.562167955812708,-0.8806744308434659,-1.0412804110427605,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.7286941682354526,0.7235379066429988,0,12,12,12,14.085,0,0.7574676455811268
1,51,1,9147,1,1,148.0,1,1,19,9,6,118.4,1,0,0,1,1,0,30,0,0,5,7,5,13.4,0,0,5,7,4,13.25,0,8.9,1.4,3.51,Dropout,0,15,0,1,0,0,0,13,9,6,8,0,5,7,5,0,0,5,7,4,0,0.8876884966579909,1.166821241669303,-0.5923966666503017,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.5697057047841871,0.5795903234345454,0,10,14,9,13.325,0,0.5997256914819292
1,1,1,9147,1,1,139.0,1,38,1,5,5,127.1,1,0,0,1,1,1,22,0,0,5,8,5,11.2,0,0,5,13,4,11.25,0,12.7,3.7,-1.7,Graduate,0,0,2,1,0,0,22,0,5,5,8,0,5,8,5,0,0,5,13,4,0,-0.1667525596843355,0.4843226841650466,0.008416960459604,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.1154529520662854,0.1957301015453363,0,10,21,9,11.225,0,0.16385976568151592
1,17,3,171,1,1,125.0,1,37,37,5,10,120.5,1,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,0,7,2,3,0,0,21,26,5,10,1,0,0,0,0,0,0,0,0,0,0,-0.1667525596843355,-0.577341738619352,-0.4473726876927384,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
1,17,4,9070,1,1,128.0,1,1,1,9,10,136.1,1,0,1,0,1,0,19,0,0,6,6,6,12.67,0,0,6,8,5,11.8,0,11.1,0.6,2.02,Dropout,0,7,0,4,0,0,0,0,9,10,4,0,6,6,6,0,0,6,8,5,0,-0.562167955812708,-0.3498422194512666,0.6299482988491625,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.4189763822914288,0.3012916625648689,0,12,14,11,12.235,0,0.3734905204712385
1,17,2,9670,1,1,132.0,1,1,19,5,3,124.0,1,0,0,1,1,0,21,0,0,5,7,3,12.33,0,0,5,5,4,11.25,0,7.6,2.6,0.32,Dropout,0,7,0,2,0,0,0,13,5,3,13,0,5,7,3,0,0,5,5,4,0,-0.2985576917271264,-0.0465095272271526,-0.205666056096799,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.3487736841441168,0.1957301015453363,0,10,12,7,11.79,0,0.2811284552421032
1,17,4,9085,1,1,137.0,1,38,38,151,151,141.6,0,0,0,1,1,0,21,0,0,5,7,4,12.25,0,0,5,7,5,12.0,0,7.6,2.6,0.32,Graduate,0,7,2,4,0,0,22,27,22,29,5,0,5,7,4,0,0,5,7,5,0,-0.2985576917271264,0.3326563380529896,1.0097730056427816,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.3322554022271022,0.3396776847537897,0,10,14,9,12.125,0,0.35065944816740746
1,44,1,171,1,39,160.0,1,19,38,9,9,160.0,1,0,1,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0,14,0,1,13,0,12,27,9,9,1,0,0,0,0,0,0,0,0,0,0,-0.2985576917271264,2.076819318341645,2.280459297461435,1.476924272807967,1.1370048489905784,-1.7896667428492534,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
